rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.11091854419410745,0.07304347826086957,0.09705372616984403,0.039387953907216985,-0.29732781648635864,0.15627966821193695,-0.07933112233877182
0.268733850129199,0.1090909090909091,0.17054263565891473,0.04632832958159846,0.02954370342195034,0.2607550024986267,0.14391668140888214
0.33404710920770875,0.05161290322580646,0.145610278372591,0.010489890607394359,0.018168196082115173,-0.0356370210647583,-0.007243352010846138
0.23950233281493002,0.093603744149766,0.17107309486780717,0.044595651863559384,-0.042312271893024445,0.05080684646964073,0.005429158918559551
0.09999999999999999,0.021164021164021163,0.06842105263157894,0.010753848163546352,-0.18301311135292053,0.05168762058019638,-0.06674937903881073
0.23782234957020057,0.09195402298850575,0.15759312320916904,0.0509816380241031,-0.17898602783679962,0.09743019193410873,-0.042976632714271545
0.16990291262135926,0.06341463414634146,0.1262135922330097,0.032392489918531546,-0.08872980624437332,0.053065020591020584,-0.01719580963253975
0.13333333333333333,0.03695150115473442,0.09655172413793103,0.012197140993940776,-0.22632189095020294,0.059503864496946335,-0.0858444944024086
0.2871287128712871,0.06965174129353234,0.15841584158415842,0.038551443204813844,-0.049084797501564026,0.08159112185239792,0.016993800178170204
0.27621483375959077,0.09254498714652956,0.1636828644501279,0.04102800511404592,0.0033800718374550343,-0.008806321769952774,-0.001091623678803444
0.15274463007159905,0.028776978417266185,0.11455847255369929,0.020971266009509677,-0.19638517498970032,0.09520349651575089,-0.053221508860588074
0.023980815347721823,0.0,0.019184652278177457,0.0010381388121975899,-0.3932029902935028,-0.025770941749215126,-0.2146437168121338
0.2018348623853211,0.027649769585253458,0.11926605504587157,0.006690514808809494,-0.14116814732551575,-0.02715400420129299,-0.08306581526994705
0.16033755274261605,0.03813559322033898,0.09282700421940929,0.011706322119866502,-0.1419389545917511,0.06799501925706863,-0.037527695298194885
0.22622107969151672,0.1498708010335917,0.1953727506426735,0.07154248632488051,0.08901775628328323,0.28977593779563904,0.18875554203987122
0.335632183908046,0.11547344110854503,0.20689655172413793,0.0907147897501353,0.1592181921005249,0.15212871134281158,0.15704265236854553
0.17582417582417584,0.027624309392265196,0.0989010989010989,0.0025937580451751113,-0.05431568622589111,-0.2487085461616516,-0.15161843597888947
0.10298102981029811,0.03814713896457766,0.08130081300813008,0.016110145749125088,-0.09222625941038132,0.12092350423336029,0.013663836754858494
